            lon             lat
--------------- ---------------
 353.8128763193   43.0744829872
 111.3399761774    4.7734981053
  70.5023303508   15.1566236789
  82.0289471328   47.6395877028
 175.0291991672   53.1657205098
 207.5958119505   24.5542247702
 337.4793437228  -19.6439375702
 232.2430008510   21.1374041203
 269.5434643634   31.3563648094
 171.4854718513   75.7254520045
 269.1448137573   17.0553617801
  29.9810260104   59.4286549299
   6.1078505021    6.4786379172
  56.1977783116   39.0556658341
 111.1184323305  -35.5780150527
 251.0449050174  -43.7333694069
 309.8603661989   66.6215416162
 328.0017394239   44.6220485196
 350.6439560442   10.4963491826
 258.4989209612   36.6412327685
 209.3004103340   58.1061479160
 241.1561195366   75.3585891036
 171.6957893065  -10.2276518200
 147.1680309274  -70.7159242798
 143.5751532984   29.4003103052
 255.2815468298   69.9977155544
 345.0145064551  -26.7976419886
 242.8001196313   15.1635139560
 288.2722515327   39.1843772035
  55.9764903970  -34.3030264227
 359.3154841526  -24.5004167476
 310.4931697398   72.8020192866
 331.9854727411   24.2823885768
  31.2344483002   40.6999557044
 214.8210532984  -54.9273863640
 182.8373447652   16.9018132352
 190.7218605593   52.0191889668
  21.9253539780    4.0994408157
 332.5360099145   33.6059493505
 259.5407657143   46.4802699364
 351.5001181219   78.8821420642
 154.7171705925   44.6645778331
 287.0717695281  -19.1560272302
  39.2686790142    6.8362597155
 322.2132465895  -85.0166544104
  92.6126345324   12.1058919105
 152.9525859373   30.7147120641
 182.9642641590  -37.7579405992
 253.9047050539   24.8951902129
  68.4224057980   13.5496610577
 190.1431928911    5.1017221142
  80.3092227747   56.8182417152
 277.2129950082   20.2788499255
 334.2060393767    5.3366476186
 192.1715678393   56.8942174574
  65.3498461932   33.0137497109
 169.3288271941   14.8894644550
 127.1897276519   19.9036124782
 276.6095686550  -62.0620105816
 336.3856859188   27.2812445723
 127.9838656741   23.4593584500
 191.6284301502  -80.7010078159
 198.7494541808   19.2715103822
  54.9379392183  -58.2900736377
  39.3117147434  -26.7714327750
 248.7187417203    3.2797261733
  50.7593733747   81.5394374913
 192.6526539104   35.6168734879
  41.7049163338   61.6508391503
 224.1527932719   22.5354941514
 310.7876682706  -19.8060505167
 196.8252004396  -36.3918286430
 122.8040665724    5.9151828432
 245.3038838478   68.1916897969
 173.0428291219   18.8310638735
  79.1335888661  -38.8952130103
  85.6894746998  -74.8066362747
 288.7081937143   36.5446075397
 196.4081765132  -35.9339088321
 319.5056050055  -20.2404682352
 332.6507188614  -14.6630406967
 178.8474653374   30.0718824452
  90.9843686615  -24.2879641665
 146.3747044284   85.4565633835
 129.8891314595   -0.1939904198
 196.1385340981  -33.4923049131
  78.3542054954  -49.3333032403
 134.6437191811  -34.1872431930
 248.5930144964  -41.0312957285
 121.1047912494  -48.6583000379
 276.7421815778   11.5868664535
 283.9922927298   37.2348506604
 313.4613635320   32.2833753839
  57.4604533842   67.2515500056
  49.0621158065   23.0623663116
 323.0545334487   -7.0751784791
 164.6799124373  -73.7432426647
 309.6136340575   52.4912147438
 326.7149489095   16.6834380175
  20.4217803270    8.9164003306
 356.4683905156  -82.1176797776
 104.1003805633    5.9405263347
 189.4531588022   65.2008996393
  36.6582762438    9.2808976126
  29.8936431255  -57.7784700425
 197.0647367134  -23.6111915016
 247.1994519066   16.9548620301
 320.7584137378   44.9659230523
 228.3278237038   26.5319879989
 194.5544914770   38.3280492972
 260.2792785277  -29.7174841127
  90.6027359872   29.4707163160
 315.1993235378  -18.3680521856
 168.6657359329  -25.7248304318
 358.6135067298  -20.8916134758
 338.4774172842  -13.5194323025
 212.3453826161   60.6319256342
 189.0833792396   -8.9612743510
 247.2922798921    0.9409400868
 197.5525807113  -40.4785276852
 347.3690453884   35.6336027375
 188.6054268902   -5.5006290880
  29.0793906391    2.8920187872
 224.8194527875  -39.3731301986
 215.5777149583   24.9975068396
 326.0488132549  -25.9155404246
 147.4144534884   -0.2286830139
  94.7966480201   -0.6954110610
  51.2209661111   34.7273465617
 165.5889999396   19.6433115539
 136.6767251943   49.4740417950
   2.1037502151  -21.3388496437
 245.2968481401   38.0175098746
 253.7843262943   48.1625078128
 263.8320550781   -9.9413199086
 137.4457741448   24.4424018214
 346.5727980382  -37.5365923112
 319.4778730196  -15.0343867616
 283.3326807397    2.9015298000
  64.8127634539   15.2703304554
 112.9098557221  -12.7407530527
 212.8238178416   27.4150116403
 208.8678282145  -74.5869349169
  72.0325583902   46.0368520193
  65.2319458401   -2.7948361964
  21.2034916866   73.5997351269
 112.8019506816  -58.9204729819
 206.3190916156   17.4031025930
 179.3479321744  -35.8060474606
 169.0899744374  -47.8451980967
 302.9222977791  -34.8003503478
 255.6767736914  -30.2195676454
 110.2594071322  -68.3220711309
  14.7309953910  -24.4901227379
  65.8637597818  -44.0768731273
 330.8183668896   -6.8432021032
 306.0195304333    3.1420029712
 325.7187127773  -34.6826169478
  18.8369440513   -3.7635496322
 165.1626967326   62.4427097524
 122.5793171304   60.6319276144
 327.2354633002  -56.9777487100
 149.8822813000  -46.5414087712
 135.7796699704   27.8900586300
 185.0558287550   59.7091283386
 245.9925838219  -11.1512530672
 296.6058225490  -14.5721632565
 274.4168265913  -51.7439005495
 143.0793209221   -3.5013372378
 301.4420453490   68.9363253141
 342.2080159092   50.1396777949
  93.1977757033   27.4590966103
  12.1803318857   33.1753234478
 305.7046062982    3.4668706486
 252.5774556457   76.7234353118
 166.3285613160  -68.8227963566
 328.6171495615   36.2198176609
 311.1101116897    3.9025478561
 358.9417777161   34.0035256169
  11.6672867351   24.9303330765
  40.3039664474   52.2625746897
 116.8911349184  -31.5164875784
 352.9375408933  -11.8689029108
  46.3390104694  -34.3783537089
  44.4727912724  -56.7226820267
 272.9785256184    6.8201959699
   1.3219149270  -48.2520764509
 255.7966338755   -5.0895571407
 196.9090836174  -48.8146657695
 310.5199284067  -61.7134490754
 294.4545250589   77.5219585141
 299.8930304119   67.3402892230
  57.7610567285    6.5934650591
 340.1480334677  -48.6973298609
 273.9284177288   -1.9052617034
  73.5461100456  -64.0288314300
 265.9330722592  -77.8056747154
 149.3686043210   29.8673024875
  89.9789007824   16.1964013682
 211.1964185962  -11.9155355780
 287.0445653632  -48.9666833892
 143.9192576139  -30.7858115072
 175.4434908191  -43.5014153481
 301.1970178161   17.0159621009
 120.1744810614   33.7229167686
   7.9616780379  -18.2129148443
 220.1234834913  -38.6211014167
 159.3537203980    3.9602319390
 260.6236585294   18.8939450197
 143.6102760548  -29.6601408701
 292.5170518350  -32.1119525769
 143.1743980741   44.7040567152
 172.1161808605   53.4831845132
 242.2339048769   -9.3366948506
 213.9986165303  -60.8621598114
 192.9920401959   62.1117879294
  71.6800494939  -65.9082903152
 262.4633983717   37.3758143817
 134.2562083378    2.2369490845
  68.8555466905  -19.7693163600
  96.5903758931    7.6458067493
  89.6597922129  -37.2057320041
  58.6959445904    6.9087172900
 273.5424479190  -49.0536259164
  91.7882229364   -0.0463841799
  27.9650384080  -50.4519380424
 244.8308914962  -15.3963367816
 122.0598973969   48.7593178405
 238.2564401403   20.1250361434
 245.4354208614  -24.4783616857
 108.0758487668    2.4135649831
  69.2422662676  -33.3822019198
