            lon             lat
--------------- ---------------
 354.5093487958   43.0751443502
 112.0345394168    4.7715004525
  71.1972304315   15.1549503364
  82.7243475343   47.6377097672
 175.7213029518   53.1651102003
 208.2896198697   24.5547056678
 338.1735072064  -19.6426893001
 232.9371249803   21.1386511617
 270.2379254527   31.3583156214
 172.1727559820   75.7247394927
 269.8394199343   17.0573043388
  30.6789327493   59.4280527826
   6.8027627200    6.4789340578
  56.8935953107   39.0542945710
 111.8131494989  -35.5800235464
 251.7407660753  -43.7317323546
 310.5572203677   66.6233243767
 328.6978660844   44.6234688100
 351.3390077881   10.4971588567
 259.1930413181   36.6430576903
 209.9920092378   58.1067260580
 241.8457578269   75.3601032021
 172.3907657245  -10.2284596822
 147.8663726834  -70.7174761290
 144.2690392523   29.3987711573
 255.9737419321   69.9995050607
 345.7083503684  -26.7966019469
 243.4945070887   15.1650228120
 288.9671471719   39.1863788916
  56.6700525898  -34.3043100450
   0.0093005839  -24.4998383873
 311.1909394731   72.8037899991
 332.6808814153   24.2837278972
  31.9307438466   40.6993305904
 215.5184872862  -54.9267721465
 183.5314074335   16.9014208034
 191.4139635094   52.0191180751
  22.6201572050    4.0991873986
 333.2317473096   33.6072637537
 260.2346632225   46.4821145468
 352.2043650889   78.8828527390
 155.4102463866   44.6633335313
 287.7665197305  -19.1540142790
  39.9635312879    6.8354189842
 322.8947746523  -85.0149935498
  93.3073065918   12.1039228696
 153.6463033453   30.7134055707
 183.6604460481  -37.7584135542
 254.5989935552   24.8969339363
  69.1172887908   13.5480307089
 190.8376871408    5.1015644194
  81.0050167952   56.8163826208
 277.9076734638   20.2808464401
 334.9009171117    5.3379517854
 192.8631627718   56.8942020948
  66.0452635591   33.0121670898
 170.0229829989   14.8886193063
 127.8840359225   19.9017651096
 277.3049931630  -62.0600278274
 337.0812369348   27.2824612904
 128.6781062044   23.4575246483
 192.3353685231  -80.7012157337
 199.4434405992   19.2716773169
  55.6300001947  -58.2913088266
  40.0054183248  -26.7722266316
 249.4134298293    3.2813533173
  51.4646019062   81.5381848110
 193.3458915047   35.6168507109
  42.4028208013   61.6498584562
 224.8467963272   22.5365087035
 311.4821170101  -19.8042254727
 197.5213685504  -36.3918166832
 123.4985893463    5.9132722450
 245.9955623458   68.1932932627
 173.7368359535   18.8303446017
  79.8274475813  -38.8970016572
  86.3813670513  -74.8085102159
 289.4030874735   36.5466082091
 197.1043193823  -35.9339109277
 320.1999406378  -20.2387927912
 333.3450681274  -14.6616699793
 179.5409971115   30.0713732560
  91.6787245420  -24.2899094401
 147.0517532679   85.4551226539
 130.5837265707   -0.1958136672
 196.8345494539  -33.4923131668
  79.0477023140  -49.3350740769
 135.3389769725  -34.1890183262
 249.2888323514  -41.0297086784
 121.7999702528  -48.6602549337
 277.4368964540   11.5888596741
 284.6870650513   37.2368601976
 314.1567442098   32.2851154574
  58.1584870638   67.2501271281
  49.7574385304   23.0612063064
 323.7491280806   -7.0735893003
 165.3803951108  -73.7443357178
 310.3095458296   52.4930069755
 327.4100982759   16.6849176821
  21.1167569420    8.9161914847
 357.1494685543  -82.1169532748
 104.7949641791    5.9385151723
 190.1434905027   65.2007956463
  37.3532178341    9.2801373036
  30.5851819780  -57.7789143649
 197.7603009303  -23.6111528350
 247.8938351424   16.9564700147
 321.4543729107   44.9675110009
 229.0217250234   26.5331310774
 195.2475828631   38.3280968212
 260.9745348318  -29.7156725565
  91.2975855987   29.4687574371
 315.8937468916  -18.3662992139
 169.3612399510  -25.7257570134
 359.3074698383  -20.8910169075
 339.1717586864  -13.5182198676
 213.0367162077   60.6326071862
 189.7783662743   -8.9614923716
 247.9870144218    0.9425350734
 198.2489841027  -40.4784954357
 348.0650498227   35.6344815812
 189.3002901268   -5.5008580961
  29.7741377384    2.8915207647
 225.5156264188  -39.3721770193
 216.2715558752   24.9982547179
 326.7429225062  -25.9139971384
 148.1090684432   -0.2301656702
  95.4912257188   -0.6973915316
  51.9166925915   34.7261123835
 166.2830050756   19.6423559563
 137.3700411575   49.4723730822
   2.7976779695  -21.3383705826
 245.9906192546   38.0190953904
 254.4779679014   48.1642640573
 264.5269500074   -9.9394475864
 138.1398731681   24.4407292010
 347.2661654394  -37.5355859371
 320.1723210586  -15.0327157857
 284.0274497977    2.9035406628
  65.5077148592   15.2687757560
 113.6044998110  -12.7427489776
 213.5175396067   27.4156723787
 209.5696885867  -74.5865364765
  72.7282474515   46.0351276390
  65.9264833147   -2.7963823480
  21.9049080145   73.5994232579
 113.4969058149  -58.9224806621
 207.0131745987   17.4035291361
 180.0439809795  -35.8066405121
 169.7865962874  -47.8461383380
 303.6166496469  -34.7984182119
 256.3721205891  -30.2178329706
 110.9543027587  -68.3240865645
  15.4247506570  -24.4900780098
  66.5571029237  -44.0783969647
 331.5129331626   -6.8417945429
 306.7143339207    3.1438771896
 326.4125628081  -34.6810575524
