            lon             lat
--------------- ---------------
  91.6482843343  -16.8911461706
 193.0148197721   20.8350384207
 163.3299828978   -8.6198421915
 140.5199825296   16.6207169258
 103.8665773025   66.3618110023
   0.9218051627   64.9809185411
  27.6807525189  -67.1975967436
   8.6235870752   42.4606913825
  34.0661721028   15.3618252852
  99.2984908226   43.8971278382
  20.8846686561    9.1223928590
 111.1146681119    2.6190104779
 106.5209185298  -53.2425225215
 136.6512791067   -3.5452063495
 226.9840543412   -2.0210105023
 320.0208679633   -8.0350617188
  78.1137053169   13.6377315521
  73.8489734665  -10.0430071758
  82.3355450120  -48.6920156626
  35.5154213386   25.8363525345
  69.4078708772   55.2822468972
  80.5199242069   35.9365953723
 263.7944396856   49.1654142870
 265.7808358991  -13.2113161114
 177.8651590622   58.4412779881
  73.1928632721   32.8667031922
  15.5849258005  -76.4565608310
   6.8833021254   30.8742557916
  48.6452371591    5.9415432647
 207.1172683489  -42.9590619909
  89.4493451311  -84.6517064332
  82.7083020873   17.9635285519
  66.8683497864  -29.5794812130
 120.2468922543  -13.7931102324
 295.5284507804    0.1456404755
 288.2854386927   76.8362835038
  79.7902089016   66.4253375016
 131.8592239598  -50.1251613806
  71.9884970391  -21.4632467897
  46.3228713005   27.9832445786
  94.6559698334   18.8054110585
 142.7121209199   65.1431838942
 357.1387467800  -23.7920253030
 148.6813047204  -37.4460748159
 280.0562067533  -33.6978828659
 177.0826027428    8.1967531071
 177.2973632826   66.6567214270
 278.8994912207   22.3746680942
  21.7874727943   25.3277874787
 163.5184665935  -11.1903963120
 299.4837407243   63.5077320729
 131.3273946221   19.6301665895
  27.4848286244    4.0403423437
  56.8993395134  -47.0065457008
  82.3977079640   61.6108885286
 146.0614203480   -1.8835653980
 240.6375986990   72.1215342599
 185.3928951108   41.4610173402
 308.5600034949  -29.0666629294
  72.4410122445  -28.5924451646
 181.2591291587   43.4328895513
 278.3772621006  -20.6878509422
 338.8373633452   70.0138417219
 240.1988070587  -43.2420931471
