            lon             lat
--------------- ---------------
 353.8146996193   43.0746872605
 111.3399251409    4.7716825806
  70.5025139594   15.1547820348
  82.0292460463   47.6376541859
 175.0266115904   53.1655574059
 207.5950317749   24.5551341386
 337.4787081613  -19.6431956887
 232.2425494198   21.1389507351
 269.5434673067   31.3583163268
 171.4778913482   75.7251689251
 269.1448154063   17.0573131842
  29.9838910873   59.4276744335
   6.1080795057    6.4784242450
  56.1986638405   39.0540408049
 111.1189481075  -35.5798333281
 251.0455147169  -43.7315217290
 309.8632792264   66.6230357131
 328.0033846949   44.6230774609
 350.6443217154   10.4966604565
 258.4986446783   36.6431463219
 209.2976889259   58.1071082169
 241.1525444883   75.3603014167
 171.6961466125  -10.2279276759
 147.1727360195  -70.7169771966
 143.5742752091   29.3991564121
 255.2802094286   69.9996045817
 345.0135622363  -26.7971432100
 242.7998880518   15.1652524495
 288.2727637228   39.1862284309
  55.9757575605  -34.3046472508
 359.3146035291  -24.5003994769
 310.4972880194   72.8034994133
 331.9862600380   24.2832998410
  31.2358895610   40.6989385533
 214.8233388776  -54.9262670039
 182.8367613199   16.9019158793
 190.7194147702   52.0195579451
  21.9254922826    4.0987064941
 332.5371712521   33.6068439853
 259.5404076285   46.4821901404
 351.5099532333   78.8824243565
 154.7154327447   44.6637498117
 287.0715772389  -19.1541634656
  39.2688683919    6.8350197854
 322.1955293261  -85.0154632093
  92.6126228822   12.1039426840
 152.9515604419   30.7138300297
 182.9657820861  -37.7578336026
 253.9044653853   24.8970669265
  68.4225861160   13.5478440597
 190.1430302015    5.1020717578
  80.3097246904   56.8163170099
 277.2130964982   20.2807852516
 334.2062124967    5.3374913423
 192.1686527836   56.8946347921
  65.3503801737   33.0119734892
 169.3283257246   14.8891090317
 127.1893075522   19.9020614719
 276.6091424960  -62.0600727178
 336.3866180898   27.2820207463
 127.9833511320   23.4578240078
 191.6401048941  -80.7006083281
 198.7488174574   19.2721433911
  54.9361413899  -58.2916744883
  39.3109636112  -26.7726738244
 248.7187101703    3.2815468284
  50.7676483504   81.5379221163
 192.6512994946   35.6173068408
  41.7076178044   61.6495362496
 224.1522227318   22.5368578780
 310.7872162384  -19.8045768960
 196.8265846444  -36.3912579445
 122.8039652448    5.9135458081
 245.3018684738   68.1934653514
 173.0421769671   18.8308334932
  79.1333055707  -38.8971306907
  85.6889654861  -74.8085827404
 288.7086706496   36.5464540144
 196.4095408098  -35.9333517322
 319.5050650767  -20.2392055631
 332.6502733226  -14.6621495117
 178.8463442391   30.0718492307
  90.9843952525  -24.2899153055
 146.3542264842   85.4554874595
 129.8891444557   -0.1954839180
 196.1397821193  -33.4917566232
  78.3537625721  -49.3352158193
 134.6446623791  -34.1886274190
 248.5936381531  -41.0294766155
 121.1059518193  -48.6599678450
 276.7422385180   11.5888037773
 283.9926645583   37.2367428196
 313.4622231461   32.2847877021
  57.4629531653   67.2499015432
  49.0626669907   23.0608881088
 323.0543481576   -7.0740103423
 164.6863815038  -73.7437523308
 309.6152700397   52.4927142472
 326.7154475753   16.6845039548
  20.4220756412    8.9157137031
 356.4543276448  -82.1175653735
 104.1003392153    5.9386350784
 189.4490033081   65.2012260683
  36.6585401934    9.2797276039
  29.8909721282  -57.7794478828
 197.0655601499  -23.6106130150
 247.1992317598   16.9566634142
 320.7599359775   44.9671528617
 228.3271868462   26.5334497382
 194.5530081200   38.3285455586
 260.2794719177  -29.7155595772
  90.6027296896   29.4687649566
 315.1988710850  -18.3666813476
 168.6666671555  -25.7252080146
 358.6127707295  -20.8915723005
 338.4769889851  -13.5187219782
 212.3424671562   60.6329748229
 189.0836916909   -8.9609602711
 247.2922763258    0.9427426861
 197.5541758106  -40.4779333378
 347.3704201151   35.6340235443
 188.6056213414   -5.5003310881
  29.0794853632    2.8910650052
 224.8205939459  -39.3717503013
 215.5769852512   24.9986471714
 326.0480337595  -25.9144555362
 147.4144688062   -0.2297289215
  94.7966588036   -0.6973552507
  51.2218187422   34.7258214080
 165.5883334835   19.6428317225
 136.6750683567   49.4727072098
   2.1029971458  -21.3389273250
 245.2962235414   38.0192853395
 253.7837327725   48.1643833961
 263.8320994959   -9.9393790233
 137.4451276379   24.4410864802
 346.5713472425  -37.5361450162
 319.4774822596  -15.0331233714
 283.3327125824    2.9034273351
  64.8129974135   15.2685618919
 112.9100374969  -12.7425482841
 212.8229776328   27.4160745623
 208.8740250014  -74.5859873372
  72.0331853038   46.0349937881
  65.2319149099   -2.7966107468
  21.2096744348   73.5990235474
 112.8032235160  -58.9222696441
 206.3185528880   17.4039732660
 179.3493486620  -35.8060635870
 169.0921011435  -47.8455614724
 302.9215658135  -34.7987155025
 255.6770601981  -30.2176752764
 110.2611303206  -68.3238998212
  14.7301450699  -24.4906248215
  65.8630011394  -44.0786565197
 330.8181708025   -6.8422558632
 306.0196024416    3.1435778381
 325.7176033374  -34.6815227267
  18.8368313982   -3.7641854676
 165.1590875259   62.4422158114
 122.5774495315   60.6302864084
 327.2329422262  -56.9766976241
 149.8840747100  -46.5423827395
 135.7789362815   27.8887019276
 185.0525105063   59.7093062994
 245.9927479566  -11.1494678912
 296.6056026776  -14.5704210874
 274.4166370660  -51.7419552804
 143.0794253492   -3.5025046941
 301.4447108807   68.9379871139
 342.2102523950   50.1402683032
  93.1977247180   27.4571484558
  12.1815868884   33.1749057521
 305.7046843376    3.4684518264
 252.5750121546   76.7252991136
 166.3334684172  -68.8232516397
 328.6183808684   36.2208287381
 311.1102082780    3.9040142471
 358.9431027937   34.0035555779
  11.6681832667   24.9299324730
  40.3058930551   52.2613077105
 116.8916882334  -31.5182253408
 352.9371424336  -11.8686689740
  46.3381003828  -34.3797696920
  44.4706845430  -56.7240535100
 272.9785471987    6.8221445498
   1.3197377238  -48.2521274927
 255.7966847181   -5.0876637791
 196.9112242395  -48.8140923271
 310.5175725698  -61.7119694710
 294.4582099563   77.5237324391
 299.8953815971   67.3419780775
  57.7611851803    6.5918111606
 340.1459507150  -48.6966728039
 273.9284218092   -1.9033151727
  73.5449958456  -64.0307047530
 265.9336933787  -77.8037276680
 149.3676469791   29.8663133567
  89.9789079579   16.1944498350
